Wall time,Step,Value
1542063511.766589,43,0.7589213252067566
1542063513.2401695,95,0.7345022559165955
1542063515.2540746,168,0.7119975686073303
1542063516.995732,230,0.6921592354774475
1542063517.1334653,235,0.6641353964805603
1542063518.1982899,274,0.6843822598457336
1542063519.1823697,309,0.6451961398124695
1542063519.2378943,311,0.6467472314834595
1542063519.4590023,319,0.6145219802856445
1542063523.8291495,475,0.5762792229652405
1542063525.5268,537,0.5386255979537964
1542063526.7025797,580,0.5408896803855896
1542063526.8948884,587,0.5589091777801514
1542063528.2132306,635,0.5283767580986023
1542063528.5694537,648,0.4498736262321472
1542063530.4725876,715,0.474163293838501
1542063533.198653,809,0.4434353709220886
1542063539.0978746,1015,0.49661582708358765
1542063540.5079997,1067,0.44974052906036377
1542063547.4122808,1317,0.4828542470932007
1542063547.8712912,1334,0.39124423265457153
1542063547.98057,1338,0.4267262816429138
1542063549.32463,1386,0.41971510648727417
1542063549.5159867,1393,0.402413547039032
1542063550.7202702,1437,0.4146532118320465
1542063557.7196727,1692,0.4128064513206482
1542063558.9014919,1735,0.4195656478404999
1542063558.984758,1738,0.3493266701698303
1542063562.8754117,1878,0.35181188583374023
1542063563.9947655,1918,0.3465757369995117
1542063567.282338,2037,0.3772609233856201
1542063569.0031152,2097,0.3388153314590454
1542063571.876957,2200,0.3337463438510895
1542063573.5998278,2263,0.2675473988056183
1542063574.858193,2308,0.26948991417884827
1542063577.1172364,2390,0.28216299414634705
1542063578.4123635,2437,0.30570188164711
1542063579.7845206,2486,0.2957727611064911
1542063579.812388,2487,0.2996561825275421
1542063580.1480794,2499,0.32947391271591187
1542063581.099016,2533,0.2822265028953552
1542063585.3446841,2686,0.3107365071773529
1542063586.8695168,2741,0.23246252536773682
1542063595.1414478,3039,0.3252425789833069
1542063600.4272294,3231,0.24099743366241455
1542063600.876267,3247,0.28864744305610657
1542063602.5232284,3306,0.2788735330104828
1542063611.0809686,3619,0.27733859419822693
1542063611.1365063,3621,0.2469189167022705
1542063612.478565,3671,0.26488006114959717
1542063614.3695965,3742,0.24782618880271912
1542063616.4317777,3815,0.20292654633522034
1542063616.6180582,3822,0.3090171813964844
1542063619.5421352,3929,0.28996413946151733
1542063620.300599,3957,0.2486133873462677
1542063622.4902296,4037,0.20298296213150024
1542063626.948419,4197,0.2173459827899933
1542063630.2892482,4318,0.20467284321784973
1542063632.520857,4401,0.24497687816619873
1542063635.0016522,4493,0.2820627987384796
1542063635.4970505,4510,0.29364699125289917
1542063639.9529393,4669,0.23193508386611938
1542063640.1760125,4677,0.28568604588508606
1542063643.3234391,4789,0.263613224029541
1542063648.467268,4972,0.24812014400959015
1542063652.400332,5107,0.23916146159172058
1542063653.1652126,5135,0.20919065177440643
1542063659.0439596,5346,0.24534934759140015
1542063659.4238908,5360,0.24795237183570862
1542063664.732122,5550,0.27153339982032776
1542063668.393586,5680,0.25498321652412415
1542063669.5935464,5724,0.2704192101955414
1542063671.9663951,5809,0.2178025245666504
1542063673.5122268,5865,0.2496141493320465
1542063673.7065945,5872,0.2541288137435913
1542063674.786656,5908,0.2511328458786011
1542063677.12601,5991,0.2044760286808014
1542063682.983413,6201,0.25242820382118225
1542063683.5153675,6220,0.26761722564697266
1542063685.479144,6290,0.2226599007844925
1542063693.487977,6575,0.2595893442630768
1542063694.3644958,6604,0.2551436722278595
1542063697.347834,6700,0.21079301834106445
1542063697.7090719,6712,0.2868480086326599
1542063702.0985427,6855,0.23659464716911316
1542063705.3715074,6967,0.1699540913105011
1542063709.445592,7115,0.307650625705719
1542063710.5833862,7156,0.21969681978225708
1542063716.8053267,7383,0.27377647161483765
1542063718.9342687,7461,0.2610439658164978
1542063719.0182118,7464,0.26358985900878906
1542063720.3174486,7512,0.26336953043937683
1542063728.123647,7789,0.18900349736213684
1542063728.4086921,7799,0.23528069257736206
1542063729.376785,7834,0.18636581301689148
1542063733.734038,7992,0.18032285571098328
1542063735.8719316,8067,0.21495036780834198
1542063739.0545328,8181,0.17458942532539368
1542063740.2634728,8222,0.19766122102737427
1542063744.5472078,8364,0.2682584524154663
1542063744.9354124,8378,0.23879769444465637
1542063748.326136,8499,0.24018122255802155
1542063748.59759,8509,0.20110619068145752
