Wall time,Step,Value
1542074999.711724,168,-0.702130138874054
1542075001.3631577,230,-0.7199045419692993
1542075008.0170453,475,-0.7803564071655273
1542075009.687431,537,-0.7999449968338013
1542075011.019373,587,-0.8172560334205627
1542075012.7429814,648,-0.838585615158081
1542075031.8580806,1334,-1.2181386947631836
1542075033.3242157,1386,-1.2604725360870361
1542075034.7494996,1437,-1.2931199073791504
1542075043.1407158,1738,-1.4910454750061035
1542075047.4877038,1878,-1.590714454650879
1542075059.62999,2308,-1.9463319778442383
1542075062.0241656,2390,-2.011390447616577
1542075064.7195952,2487,-2.084613084793091
1542075086.3795624,3247,-3.0962066650390625
1542075088.0193267,3306,-2.860006809234619
1542075116.233011,4318,-3.6069462299346924
1542075121.096209,4493,-2.436580181121826
1542075134.2895827,4972,-3.069148063659668
1542075138.7803333,5135,-2.508422613143921
1542075144.7301676,5346,-4.24789571762085
1542075155.3229215,5724,-5.711170673370361
1542075160.453957,5908,-5.728097915649414
1542075162.8259592,5991,-5.631346702575684
1542075168.5753343,6201,-5.303029537200928
1542075182.9750617,6700,-2.1988022327423096
1542075183.335349,6712,-2.238598346710205
1542075187.7110205,6855,-2.3473758697509766
1542075190.8789794,6967,-2.3530237674713135
1542075196.1282704,7156,-2.377105236053467
1542075204.640221,7464,-2.7948412895202637
1542075214.018823,7799,-2.245339870452881
1542075214.9723852,7834,-2.2317304611206055
1542075221.469722,8067,-2.989706516265869
1542075224.6027827,8181,-2.729139804840088
1542075225.7860208,8222,-2.8219425678253174
1542075233.4982934,8499,-2.928666114807129
1542075244.0940433,8879,-3.2355260848999023
1542075245.6654243,8936,-3.3876187801361084
1542075254.8456013,9261,-3.3449273109436035
1542075260.7248209,9469,-3.2347941398620605
1542075263.0852222,9555,-3.380343198776245
1542075287.0921946,10400,-3.7512495517730713
1542075289.3231702,10480,-3.318526268005371
1542075301.1660511,10906,-2.841169595718384
1542075302.801749,10967,-2.7847471237182617
1542075304.260792,11021,-2.817746162414551
1542075318.651456,11533,-3.655588150024414
1542075319.654753,11567,-3.753399133682251
1542075330.905323,11970,-3.9288430213928223
1542075336.3145862,12165,-4.972861289978027
1542075339.7770188,12291,-5.487602710723877
1542075357.1329827,12878,-5.427403926849365
1542075361.5276022,13035,-5.497340202331543
1542075397.23165,14295,-4.938013076782227
1542075407.708161,14669,-4.522207260131836
1542075410.9244967,14780,-4.529285907745361
1542075413.6178842,14874,-5.6133527755737305
1542075592.805115,15474,-7.074166774749756
1542075601.0812774,15765,-6.983565807342529
1542075611.1118574,16117,-6.873297214508057
1542075632.1731822,16858,-6.884512424468994
1542075638.856426,17098,-6.981040000915527
1542075644.9107738,17318,-6.920731544494629
1542075651.3459742,17544,-6.727536201477051
1542075708.3088725,19532,-5.298181533813477
1542075711.4213252,19641,-5.184586048126221
1542075713.9459174,19732,-5.473801612854004
1542075723.2243056,20063,-5.679520606994629
1542075728.39795,20245,-5.702215194702148
1542075730.5885482,20324,-5.923662185668945
1542075736.656329,20540,-6.330630302429199
1542075737.7474542,20579,-6.271409034729004
1542075743.4641347,20780,-6.524926662445068
1542075743.5494633,20783,-6.705874919891357
1542075745.6305587,20856,-6.7785563468933105
1542075752.010711,21081,-6.778224945068359
1542075753.852433,21145,-6.602841854095459
1542075758.7874422,21320,-6.734396934509277
1542075773.7892492,21849,-6.01083517074585
1542075784.975377,22246,-6.403493404388428
1542075787.325026,22331,-6.433802604675293
1542075788.0882738,22359,-6.821168899536133
1542075815.0194802,23287,-7.182748317718506
1542075817.1221826,23362,-7.198564529418945
1542075819.0525312,23428,-7.1412835121154785
1542075825.8544848,23671,-7.515412330627441
1542075826.739768,23702,-7.438028335571289
1542075839.308935,24148,-7.508426189422607
1542075843.1552894,24283,-7.6088480949401855
1542075843.209382,24285,-7.574993133544922
1542075844.2369335,24323,-7.742804527282715
1542075852.630489,24622,-7.583606719970703
1542075855.6575716,24728,-7.608654022216797
1542075861.3516827,24935,-7.56499719619751
1542075870.32655,25254,-7.3656744956970215
1542075874.131192,25392,-7.37163782119751
1542075885.9248302,25813,-7.357478618621826
1542075886.8799634,25848,-7.304704189300537
1542075913.368079,26798,-5.46438455581665
1542075913.396471,26799,-5.416680812835693
1542075936.0144646,27604,-6.33539342880249
1542075962.2548215,28544,-8.014129638671875
1542075974.412731,28971,-7.792569637298584
1542075975.1369398,28997,-7.765222549438477
1542075976.963732,29063,-7.768154144287109
1542075980.9260983,29202,-7.780242919921875
1542075982.6706948,29264,-7.620306015014648
1542075998.309757,29830,-7.5887956619262695
1542076158.919145,30006,-7.623042583465576
1542076159.651514,30032,-7.68304967880249
1542076163.7295313,30175,-7.524021625518799
1542076172.0054736,30471,-7.853900909423828
