Wall time,Step,Value
1543934222.597376,168,0.7288247346878052
1543934231.4187584,475,0.4648832678794861
1543934233.201077,537,0.416183203458786
1543934234.6301763,587,0.39547622203826904
1543934236.3949864,648,0.36092162132263184
1543934259.131088,1437,0.15768486261367798
1543934267.758976,1738,0.10108768939971924
1543934284.186171,2308,0.08663153648376465
1543934286.5488195,2390,0.08627457916736603
1543934289.3382375,2487,0.03427877277135849
1543934311.2396414,3247,0.044560328125953674
1543934347.32363,4493,0.009744413197040558
1543934365.9238794,5135,0.008583834394812584
1543934388.3618276,5908,0.04582202062010765
1543934390.7632108,5991,0.008463339880108833
1543934411.3342996,6700,0.02540186047554016
1543934411.6765032,6712,0.005930251441895962
1543934419.004131,6967,0.034922074526548386
1543934433.3496733,7464,0.05353356525301933
1543934443.027461,7799,0.011642307043075562
1543934444.0296688,7834,0.03482823818922043
1543934454.0635884,8181,0.018416443839669228
1543934455.2549202,8222,0.004895681515336037
1543934463.3348389,8499,0.00813521258533001
1543934485.6023843,9261,0.07834959030151367
1543934491.6223361,9469,0.01663624867796898
1543934518.6644,10400,0.03849228471517563
1543934533.3468332,10906,0.05407186597585678
1543934535.1097162,10967,0.040282733738422394
1543934551.5049026,11533,0.02571488358080387
1543934564.2041783,11970,0.015239316038787365
1543934590.544429,12878,0.005038206931203604
1543934595.1110544,13035,0.02948429435491562
1543934631.4895546,14295,0.0343000628054142
1543934642.2854812,14669,0.017324982210993767
1543934645.4894207,14780,0.020966526120901108
1543934665.479346,15474,0.08036297559738159
1543934684.0363445,16117,0.027421163395047188
1543934705.4214776,16858,0.013864920474588871
1543934718.687126,17318,0.038461681455373764
1543934725.205503,17544,0.006690625101327896
1543934782.6852307,19532,0.023689165711402893
1543934785.802267,19641,0.02510259486734867
1543934788.4351897,19732,0.007218176499009132
1543934797.9472044,20063,0.023480236530303955
1543934811.6117573,20540,0.004579827189445496
1543934812.7315059,20579,0.015991685912013054
1543934818.6005533,20783,0.025017686188220978
1543934820.7049618,20856,0.04542190209031105
1543934827.1966858,21081,0.01537926122546196
1543934829.0399342,21145,0.04042283445596695
1543934834.0944638,21320,0.004382070619612932
1543934863.2713292,22331,0.01619267649948597
1543934864.0806477,22359,0.02278110757470131
1543934890.8856754,23287,0.02327556535601616
1543934893.0508432,23362,0.0023636454716324806
1543934894.9481802,23428,0.017199423164129257
1543934901.9587057,23671,0.005123316776007414
1543934902.8427918,23702,0.011804841458797455
1543934915.6895115,24148,0.009220665320754051
1543934920.7421052,24323,0.017163487151265144
1543934932.4094443,24728,0.018728172406554222
1543934938.4011517,24935,0.02698516845703125
1543934947.615922,25254,0.020248662680387497
1543934992.110504,26798,0.019040798768401146
1543935308.6893437,27604,0.005090178921818733
1543935348.0999577,28971,0.017619190737605095
1543935348.8643277,28997,0.027718156576156616
1543935372.9217756,29830,0.00937162060290575
1543935378.0132174,30006,0.014219874516129494
1543935391.5390685,30471,0.010526686906814575
1543935395.716034,30613,0.02573392540216446
1543935398.4822683,30707,0.012492054142057896
1543935418.800448,31407,0.021180342882871628
1543935419.8700652,31444,0.0186019130051136
1543935434.1831222,31937,0.009881313890218735
1543935448.684674,32436,0.028797650709748268
1543935462.0317411,32895,0.01655038259923458
1543935462.2624166,32903,0.019165467470884323
1543935470.3869197,33182,0.04099423065781593
1543935475.9812496,33376,0.016481000930070877
1543935486.5022745,33738,0.0070080929435789585
1543935486.8489974,33750,0.012942971661686897
1543935487.8991852,33786,0.026516420766711235
1543935489.459882,33840,0.027244972065091133
1543935490.5312607,33877,0.027942154556512833
1543935491.598646,33914,0.015954889357089996
1543935504.6358972,34363,0.12627539038658142
1543935509.34331,34526,0.023690031841397285
1543935511.48702,34600,0.011048983782529831
1543935537.1643834,35484,0.006316830404102802
1543935550.8175619,35954,0.0201156884431839
1543935553.2753384,36038,0.036403365433216095
1543935570.5475852,36630,0.02430218644440174
1543935571.4180558,36660,0.02040182054042816
1543935576.9759815,36851,0.0351439043879509
1543935587.2527003,37203,0.0058030178770422935
1543935595.5873969,37490,0.023138372227549553
1543935603.5579586,37765,0.022577080875635147
1543935606.8114893,37877,0.013472751714289188
1543935631.2637846,38721,0.0019256414379924536
1543935634.718092,38841,0.021270010620355606
1543935647.896159,39297,0.001809383975341916
1543935659.6256647,39703,0.020850514993071556
1543935689.0078251,40721,0.01506878063082695
1543935691.1533186,40794,0.021333353593945503
1543935705.0648305,41272,0.017034122720360756
1543935730.006999,42135,0.030199049040675163
1543935739.6490684,42469,0.024041878059506416
1543935773.403655,43640,0.017987163737416267
1543935775.469567,43712,0.010333200916647911
1543935778.1808155,43806,0.021563436836004257
1543935783.6059997,43994,0.014637005515396595
1543935789.5817046,44201,0.011981489136815071
1543935791.0491977,44252,0.02727407030761242
1543935792.5804129,44305,0.03439539670944214
1543935807.3514025,44817,0.01574743166565895
1543935811.6084287,44965,0.019165795296430588
1543935823.3375902,45373,0.032779499888420105
1543935827.2239306,45508,0.026332443580031395
1543935831.5350823,45659,0.007500592153519392
1543935850.9387124,46335,0.021143019199371338
1543935853.2084541,46414,0.042489249259233475
1543935878.8251278,47302,0.0071668378077447414
1543935891.5873108,47745,0.0030040359124541283
1543935898.1177096,47971,0.012224814854562283
1543935904.177745,48182,0.012420466169714928
1543935935.6167622,49273,0.017333587631583214
1543935937.891605,49352,0.029170941561460495
1543935958.2078767,50057,0.02275770530104637
1543935980.2094684,50820,0.001579219475388527
1543935989.3081446,51135,0.02350655570626259
1543935992.0045803,51228,0.010932937264442444
1543936008.585386,51799,0.01825229823589325
1543936034.2036831,52683,0.011418835259974003
1543936040.7015243,52907,0.005101193208247423
1543936041.6666527,52940,6.40194775769487e-05
1543936046.0739043,53093,0.004810095764696598
1543936056.9382815,53469,0.02664576657116413
1543936068.31996,53863,0.013880271464586258
1543936388.3148575,54808,0.025479162111878395
1543936432.3512552,56338,0.003664892166852951
1543936437.6346617,56522,0.012758919969201088
1543936446.2431448,56821,0.04014815762639046
1543936501.3351288,58720,0.011996012181043625
1543936502.1166632,58747,0.012260924093425274
1543936502.6070945,58764,0.017877452075481415
1543936517.1401167,59265,0.003081946400925517
1543936543.6986992,60180,0.0015326973516494036
1543936543.8730354,60186,0.020263349637389183
1543936552.271976,60476,0.02443278580904007
1543936600.650586,62140,0.003144710324704647
1543936612.5675523,62548,0.02295469306409359
1543936645.4144177,63672,0.0006549255922436714
1543936670.2026005,64522,0.022915923967957497
1543936702.7109396,65644,0.01265251636505127
1543936735.8780138,66788,0.019010744988918304
1543936741.3822136,66977,0.01413008477538824
1543936742.686277,67022,0.011642532423138618
1543936754.8807998,67441,0.023746389895677567
1543936805.2597349,69186,0.016750024631619453
1543936813.1601126,69456,0.015177953988313675
1543936820.8266985,69720,0.007297562435269356
1543936826.5430505,69916,0.009639083407819271
1543936842.601633,70463,0.09554582089185715
1543936846.0711806,70581,0.03815701603889465
1543936848.2983384,70657,0.022158291190862656
1543936858.331177,70997,0.02405915968120098
1543936870.9798956,71429,0.019557246938347816
1543936884.9819458,71907,0.010173389688134193
1543936886.4752643,71958,0.007064142730087042
1543936887.1248522,71980,0.016104085370898247
1543936888.0993586,72013,0.025356130674481392
1543936888.8287153,72038,0.014152618125081062
1543936896.51117,72298,0.03088754042983055
1543936908.9933174,72724,0.01020389050245285
1543936917.4535854,73010,0.019608844071626663
1543936990.1353426,75488,0.016635775566101074
1543937011.4132614,76219,0.04160694032907486
1543937019.1590757,76483,0.02509590983390808
1543937024.6975155,76674,0.013294747099280357
1543937031.4556947,76907,0.006330180913209915
1543937031.6649506,76914,0.026299431920051575
1543937069.6573098,78209,0.008615062572062016
1543937090.7370212,78921,0.04845382273197174
1543937092.3257873,78974,0.005508264061063528
1543937093.2767465,79006,0.01469075120985508
1543937125.7843852,80101,0.010061947628855705
1543937134.409833,80391,0.0014767704997211695
1543937134.8835018,80407,0.019783558323979378
1543937141.0092149,80614,0.04285676032304764
1543937152.5419462,80997,0.019152197986841202
1543937153.105398,81016,0.02367200329899788
1543937525.7068238,83268,0.014292813837528229
1543937559.0209415,84410,0.019489852711558342
1543937564.6702704,84602,0.012520302087068558
1543937579.0081985,85090,0.012784456834197044
1543937606.017193,86015,0.005789828486740589
