Wall time,Step,Value
1543935263.9346912,27134,0.989397406578064
1543936341.9265237,54268,0.9896548390388489
1543937438.8756216,81402,0.9897677302360535
1543938522.1800299,108536,0.989854633808136
1543939603.2709277,135670,0.9898344874382019
1543940686.892259,162804,0.9899453520774841
1543941766.3195336,189938,0.9900239706039429
1543942845.885574,217072,0.9901279211044312
1543943929.9942265,244206,0.990111231803894
1543945009.6435509,271340,0.990192711353302
1543946088.8942444,298474,0.99022376537323
1543947169.1268415,325608,0.9833112955093384
1543948242.429015,352742,0.9890499114990234
1543949323.205644,379876,0.9897968173027039
1543950403.4522047,407010,0.9900346398353577
1543951484.7551327,434144,0.9901163578033447
