Wall time,Step,Value
1543934222.597376,168,54.52632522583008
1543934231.4187584,475,50.74647521972656
1543934233.201077,537,47.756202697753906
1543934234.6301763,587,50.28945541381836
1543934236.3949864,648,49.28580093383789
1543934259.131088,1437,41.280460357666016
1543934267.758976,1738,41.432281494140625
1543934284.186171,2308,41.138648986816406
1543934286.5488195,2390,36.750587463378906
1543934289.3382375,2487,42.09336471557617
1543934311.2396414,3247,35.900753021240234
1543934347.32363,4493,36.96866989135742
1543934365.9238794,5135,36.10685729980469
1543934388.3618276,5908,34.84018325805664
1543934390.7632108,5991,37.771827697753906
1543934411.3342996,6700,34.69865036010742
1543934411.6765032,6712,38.471893310546875
1543934419.004131,6967,34.05656051635742
1543934433.3496733,7464,34.49142074584961
1543934443.027461,7799,34.11686325073242
1543934444.0296688,7834,33.677005767822266
1543934454.0635884,8181,32.459354400634766
1543934455.2549202,8222,32.39091491699219
1543934463.3348389,8499,37.00885772705078
1543934485.6023843,9261,32.936363220214844
1543934491.6223361,9469,35.40283203125
1543934518.6644,10400,35.11152267456055
1543934533.3468332,10906,34.27904510498047
1543934535.1097162,10967,33.749473571777344
1543934551.5049026,11533,33.146644592285156
1543934564.2041783,11970,35.02251434326172
1543934590.544429,12878,33.96684646606445
1543934595.1110544,13035,34.65501022338867
1543934631.4895546,14295,33.326019287109375
1543934642.2854812,14669,35.86796188354492
1543934645.4894207,14780,31.30341339111328
1543934665.479346,15474,37.18112564086914
1543934684.0363445,16117,31.95351219177246
1543934705.4214776,16858,33.16164016723633
1543934718.687126,17318,34.01756286621094
1543934725.205503,17544,32.727928161621094
1543934782.6852307,19532,33.93226623535156
1543934785.802267,19641,31.35268783569336
1543934788.4351897,19732,35.112369537353516
1543934797.9472044,20063,33.94707489013672
1543934811.6117573,20540,34.58546447753906
1543934812.7315059,20579,34.98573303222656
1543934818.6005533,20783,34.88897705078125
1543934820.7049618,20856,34.8532600402832
1543934827.1966858,21081,35.42811965942383
1543934829.0399342,21145,32.30710220336914
1543934834.0944638,21320,31.758649826049805
1543934863.2713292,22331,34.21807098388672
1543934864.0806477,22359,33.72623062133789
1543934890.8856754,23287,33.118289947509766
1543934893.0508432,23362,33.98748779296875
1543934894.9481802,23428,31.825014114379883
1543934901.9587057,23671,34.2205810546875
1543934902.8427918,23702,34.279232025146484
1543934915.6895115,24148,32.29030227661133
1543934920.7421052,24323,32.452186584472656
1543934932.4094443,24728,32.97032165527344
1543934938.4011517,24935,32.044158935546875
1543934947.615922,25254,31.582576751708984
1543934992.110504,26798,32.247291564941406
1543935308.6893437,27604,32.541114807128906
1543935348.0999577,28971,31.087871551513672
1543935348.8643277,28997,28.110700607299805
1543935372.9217756,29830,31.201927185058594
1543935378.0132174,30006,31.748777389526367
1543935391.5390685,30471,31.309968948364258
1543935395.716034,30613,32.0780143737793
1543935398.4822683,30707,28.995317459106445
1543935418.800448,31407,30.06008529663086
1543935419.8700652,31444,30.728862762451172
1543935434.1831222,31937,31.577394485473633
1543935448.684674,32436,29.685020446777344
1543935462.0317411,32895,29.73438262939453
1543935462.2624166,32903,29.601991653442383
1543935470.3869197,33182,31.834667205810547
1543935475.9812496,33376,31.200620651245117
1543935486.5022745,33738,30.8637752532959
1543935486.8489974,33750,30.43169403076172
1543935487.8991852,33786,29.750783920288086
1543935489.459882,33840,32.25601577758789
1543935490.5312607,33877,28.615707397460938
1543935491.598646,33914,31.55419158935547
1543935504.6358972,34363,29.58310890197754
1543935509.34331,34526,29.528589248657227
1543935511.48702,34600,29.621360778808594
1543935537.1643834,35484,33.86190414428711
1543935550.8175619,35954,26.837860107421875
1543935553.2753384,36038,28.520294189453125
1543935570.5475852,36630,29.849950790405273
1543935571.4180558,36660,29.214475631713867
1543935576.9759815,36851,29.52947235107422
1543935587.2527003,37203,33.86765670776367
1543935595.5873969,37490,28.022363662719727
1543935603.5579586,37765,30.183168411254883
1543935606.8114893,37877,32.27476501464844
1543935631.2637846,38721,30.20705795288086
1543935634.718092,38841,34.29097366333008
1543935647.896159,39297,28.616289138793945
1543935659.6256647,39703,31.8232421875
