Wall time,Step,Value
1543934222.597376,168,109.74736022949219
1543934231.4187584,475,102.24436950683594
1543934233.201077,537,96.27693939208984
1543934234.6301763,587,101.35775756835938
1543934236.3949864,648,99.36504364013672
1543934259.131088,1437,83.92684936523438
1543934267.758976,1738,84.74186706542969
1543934284.186171,2308,85.18928527832031
1543934286.5488195,2390,76.55731201171875
1543934289.3382375,2487,87.3436508178711
1543934311.2396414,3247,75.79439544677734
1543934347.32363,4493,78.67546844482422
1543934365.9238794,5135,77.12125396728516
1543934388.3618276,5908,74.80970001220703
1543934390.7632108,5991,80.648193359375
1543934411.3342996,6700,74.65980529785156
1543934411.6765032,6712,82.10523986816406
1543934419.004131,6967,73.53006744384766
1543934433.3496733,7464,74.5547103881836
1543934443.027461,7799,74.00048828125
1543934444.0296688,7834,73.13798522949219
1543934454.0635884,8181,70.88172912597656
1543934455.2549202,8222,70.73857879638672
1543934463.3348389,8499,80.08226776123047
1543934485.6023843,9261,72.3100814819336
1543934491.6223361,9469,77.27487182617188
1543934518.6644,10400,77.24427795410156
1543934533.3468332,10906,75.73236846923828
1543934535.1097162,10967,74.72032928466797
1543934551.5049026,11533,73.61797332763672
1543934564.2041783,11970,77.41655731201172
1543934590.544429,12878,75.58683776855469
1543934595.1110544,13035,76.86116027832031
1543934631.4895546,14295,74.37812805175781
1543934642.2854812,14669,79.63677215576172
1543934645.4894207,14780,70.63196563720703
1543934665.479346,15474,82.35665893554688
1543934684.0363445,16117,72.09065246582031
1543934705.4214776,16858,74.70746612548828
1543934718.687126,17318,76.4022216796875
1543934725.205503,17544,73.81417846679688
1543934782.6852307,19532,76.64126586914062
1543934785.802267,19641,71.37184143066406
1543934788.4351897,19732,79.06668090820312
1543934797.9472044,20063,76.54222106933594
1543934811.6117573,20540,78.16297912597656
1543934812.7315059,20579,79.01719665527344
1543934818.6005533,20783,78.4986801147461
1543934820.7049618,20856,78.45809173583984
1543934827.1966858,21081,80.07860565185547
1543934829.0399342,21145,73.98216247558594
1543934834.0944638,21320,72.8775405883789
1543934863.2713292,22331,77.60411834716797
1543934864.0806477,22359,76.75502014160156
1543934890.8856754,23287,75.26309967041016
1543934893.0508432,23362,77.04959106445312
1543934894.9481802,23428,72.71934509277344
1543934901.9587057,23671,77.32444763183594
1543934902.8427918,23702,77.4403076171875
1543934915.6895115,24148,73.18417358398438
1543934920.7421052,24323,73.19367980957031
1543934932.4094443,24728,73.63227844238281
1543934938.4011517,24935,71.73681640625
1543934947.615922,25254,70.5156478881836
1543934992.110504,26798,72.25460815429688
1543935308.6893437,27604,73.9769287109375
1543935348.0999577,28971,72.22493743896484
1543935348.8643277,28997,66.5517807006836
1543935372.9217756,29830,72.89067840576172
1543935378.0132174,30006,73.81564331054688
1543935391.5390685,30471,73.13050079345703
1543935395.716034,30613,74.6308822631836
1543935398.4822683,30707,68.67556762695312
1543935418.800448,31407,70.51453399658203
1543935419.8700652,31444,71.81100463867188
1543935434.1831222,31937,74.14176940917969
1543935448.684674,32436,69.98756408691406
1543935462.0317411,32895,70.3779525756836
1543935462.2624166,32903,70.11929321289062
1543935470.3869197,33182,74.39510345458984
1543935475.9812496,33376,73.46985626220703
1543935486.5022745,33738,72.96290588378906
1543935486.8489974,33750,72.11552429199219
1543935487.8991852,33786,70.33262634277344
1543935489.459882,33840,75.08341217041016
1543935490.5312607,33877,67.74766540527344
1543935491.598646,33914,73.8277816772461
1543935504.6358972,34363,69.62284088134766
1543935509.34331,34526,69.80720520019531
1543935511.48702,34600,70.22051239013672
1543935537.1643834,35484,78.7164077758789
1543935550.8175619,35954,64.32891082763672
1543935553.2753384,36038,68.27413940429688
1543935570.5475852,36630,70.4924545288086
1543935571.4180558,36660,69.62586212158203
1543935576.9759815,36851,69.89208221435547
1543935587.2527003,37203,78.56175994873047
1543935595.5873969,37490,66.6356201171875
1543935603.5579586,37765,71.16951751708984
1543935606.8114893,37877,75.35176086425781
1543935631.2637846,38721,71.02510833740234
1543935634.718092,38841,79.13028717041016
1543935647.896159,39297,68.48760223388672
1543935659.6256647,39703,74.95091247558594
1543935689.0078251,40721,86.3008804321289
1543935691.1533186,40794,73.07036590576172
1543935705.0648305,41272,69.7375717163086
1543935730.006999,42135,70.90287017822266
1543935739.6490684,42469,72.83042907714844
1543935773.403655,43640,70.39144134521484
1543935775.469567,43712,69.33748626708984
1543935778.1808155,43806,70.69265747070312
1543935783.6059997,43994,74.52903747558594
1543935789.5817046,44201,67.41547393798828
1543935791.0491977,44252,68.7453842163086
1543935792.5804129,44305,66.35536193847656
1543935807.3514025,44817,71.5875015258789
1543935811.6084287,44965,70.56291961669922
1543935823.3375902,45373,76.3225326538086
1543935827.2239306,45508,70.39500427246094
1543935831.5350823,45659,72.96574401855469
1543935850.9387124,46335,69.42024993896484
1543935853.2084541,46414,72.06895446777344
1543935878.8251278,47302,67.74237823486328
1543935891.5873108,47745,73.69415283203125
1543935898.1177096,47971,65.83229064941406
1543935904.177745,48182,69.93843078613281
1543935935.6167622,49273,74.01273345947266
1543935937.891605,49352,66.74100494384766
1543935958.2078767,50057,74.33604431152344
1543935980.2094684,50820,73.80850982666016
1543935989.3081446,51135,70.51031494140625
1543935992.0045803,51228,78.17437744140625
1543936008.585386,51799,69.06015014648438
1543936034.2036831,52683,73.23931884765625
1543936040.7015243,52907,69.36173248291016
1543936041.6666527,52940,69.06686401367188
1543936046.0739043,53093,70.34953308105469
1543936056.9382815,53469,67.89789581298828
1543936068.31996,53863,69.99425506591797
1543936388.3148575,54808,78.21560668945312
1543936432.3512552,56338,71.39952850341797
1543936437.6346617,56522,68.41016387939453
1543936446.2431448,56821,81.4010009765625
1543936501.3351288,58720,73.20509338378906
1543936502.1166632,58747,79.53695678710938
1543936502.6070945,58764,77.41812896728516
1543936517.1401167,59265,67.7292709350586
1543936543.6986992,60180,72.40528106689453
1543936543.8730354,60186,69.72480010986328
1543936552.271976,60476,70.55497741699219
1543936600.650586,62140,73.22386932373047
1543936612.5675523,62548,73.7544937133789
1543936645.4144177,63672,67.87715911865234
1543936670.2026005,64522,71.46859741210938
1543936702.7109396,65644,74.57489776611328
1543936735.8780138,66788,72.13020324707031
1543936741.3822136,66977,72.15808868408203
1543936742.686277,67022,73.75834655761719
1543936754.8807998,67441,69.84257507324219
1543936805.2597349,69186,70.82855224609375
1543936813.1601126,69456,72.71403503417969
1543936820.8266985,69720,70.9450912475586
1543936826.5430505,69916,78.04202270507812
1543936842.601633,70463,67.20356750488281
1543936846.0711806,70581,74.97335815429688
1543936848.2983384,70657,68.16134643554688
1543936858.331177,70997,73.50044250488281
1543936870.9798956,71429,74.37635040283203
1543936884.9819458,71907,69.69432067871094
1543936886.4752643,71958,66.60116577148438
1543936887.1248522,71980,69.46376037597656
1543936888.0993586,72013,72.74149322509766
1543936888.8287153,72038,70.22701263427734
1543936896.51117,72298,75.77861022949219
1543936908.9933174,72724,78.36114501953125
1543936917.4535854,73010,68.40160369873047
1543936990.1353426,75488,67.47297668457031
1543937011.4132614,76219,68.68009185791016
1543937019.1590757,76483,76.7032699584961
1543937024.6975155,76674,73.20378875732422
1543937031.4556947,76907,68.91647338867188
1543937031.6649506,76914,69.48587036132812
1543937069.6573098,78209,69.81179809570312
1543937090.7370212,78921,63.49052047729492
1543937092.3257873,78974,71.13265991210938
1543937093.2767465,79006,75.90521240234375
1543937125.7843852,80101,68.08187866210938
1543937134.409833,80391,70.90142059326172
1543937134.8835018,80407,73.19253540039062
1543937141.0092149,80614,72.47268676757812
1543937152.5419462,80997,75.81025695800781
1543937153.105398,81016,70.98921966552734
1543937525.7068238,83268,66.87272644042969
1543937559.0209415,84410,68.77816009521484
1543937564.6702704,84602,71.10589599609375
1543937579.0081985,85090,70.60549926757812
1543937606.017193,86015,70.8038101196289
1543937628.31474,86781,69.41859436035156
1543937630.8099225,86866,69.95849609375
1543937635.005573,87009,74.41964721679688
1543937646.2481558,87394,70.92817687988281
1543937668.0831487,88138,70.43215942382812
1543937683.8731873,88675,78.31666564941406
1543937703.6292613,89348,74.00301361083984
1543937704.1033063,89364,72.68354034423828
1543937722.0264473,89974,75.35174560546875
1543937729.7577236,90238,70.9133071899414
1543937760.8974986,91301,69.44086456298828
1543937770.4133456,91625,72.43934631347656
1543937771.0857716,91648,70.00975036621094
1543937784.902245,92121,74.29821014404297
1543937804.4879565,92789,72.36576843261719
1543937817.2896202,93224,67.80829620361328
1543937824.5298336,93472,70.27647399902344
1543937837.191097,93902,72.32321166992188
1543937862.9262993,94785,65.96101379394531
1543937870.8184576,95058,69.29944610595703
1543937880.2194638,95378,71.82106018066406
1543937883.2268746,95481,69.96528625488281
1543937906.986982,96302,71.71926879882812
1543937913.7713687,96536,75.78229522705078
1543937955.7298186,97987,74.35259246826172
1543937969.7837377,98475,70.99209594726562
1543937986.475594,99056,75.08766174316406
1543938010.396968,99885,67.47019958496094
1543938030.644073,100590,67.40876770019531
1543938038.4104667,100859,73.45783233642578
1543938040.109393,100918,69.07758331298828
1543938044.586533,101073,67.76522827148438
1543938052.1583498,101336,75.94845581054688
1543938069.1192122,101924,70.83544921875
1543938069.6946,101944,71.21739196777344
1543938096.6576133,102881,69.12142944335938
1543938097.5591903,102912,67.12469482421875
1543938099.1422262,102967,74.73367309570312
1543938100.150217,103002,76.40242004394531
1543938100.441297,103012,70.37480163574219
1543938114.999069,103518,70.63785552978516
1543938127.4223795,103948,69.80937194824219
1543938136.9889438,104277,69.70028686523438
1543938138.6623275,104335,70.45592498779297
1543938154.8574197,104897,71.65872192382812
1543938155.6632578,104925,75.73648071289062
1543938160.5527327,105094,69.28300476074219
1543938170.3710575,105435,74.5907974243164
1543938180.1871598,105775,71.66503143310547
1543938180.5868628,105789,74.45967864990234
1543938194.5248687,106268,66.181884765625
1543938203.118964,106567,69.67620086669922
1543938239.7535567,107838,77.8739013671875
1543938555.058421,108587,70.28081512451172
1543938575.7159457,109302,69.56732177734375
1543938590.7841733,109823,74.88927459716797
1543938602.4735017,110225,71.34993743896484
1543938608.1071086,110419,67.22411346435547
1543938614.5572636,110642,68.47662353515625
1543938634.3086185,111324,68.58183288574219
1543938645.1751661,111699,73.93273162841797
1543938680.0071502,112903,66.89179992675781
1543938692.1459746,113323,71.28120422363281
1543938704.261223,113742,70.4683837890625
1543938711.1731138,113981,68.72815704345703
1543938720.2511072,114293,68.73512268066406
1543938743.5770073,115097,76.3302993774414
1543938755.5484567,115507,69.1385726928711
1543938755.8931837,115519,69.20193481445312
1543938766.334899,115879,71.20144653320312
1543938789.3462722,116674,73.23787689208984
