Wall time,Step,Value
1543934222.597376,168,0.6926093697547913
1543934231.4187584,475,0.691364049911499
1543934233.201077,537,0.6906240582466125
1543934234.6301763,587,0.6895881295204163
1543934236.3949864,648,0.6883745789527893
1543934259.131088,1437,0.5677468180656433
1543934267.758976,1738,0.42828136682510376
1543934284.186171,2308,0.21273507177829742
1543934286.5488195,2390,0.19097524881362915
1543934289.3382375,2487,0.17843635380268097
1543934311.2396414,3247,0.09368118643760681
1543934347.32363,4493,0.05163344368338585
1543934365.9238794,5135,0.04641970992088318
1543934388.3618276,5908,0.04057050868868828
1543934390.7632108,5991,0.04338037967681885
1543934411.3342996,6700,0.03758753463625908
1543934411.6765032,6712,0.04133901372551918
1543934419.004131,6967,0.03303709626197815
1543934433.3496733,7464,0.027828065678477287
1543934443.027461,7799,0.02273215726017952
1543934444.0296688,7834,0.022684607654809952
1543934454.0635884,8181,0.018757523968815804
1543934455.2549202,8222,0.01899976283311844
1543934463.3348389,8499,0.01781415566802025
1543934485.6023843,9261,0.01218521036207676
1543934491.6223361,9469,0.01190114114433527
1543934518.6644,10400,0.007316998206079006
1543934533.3468332,10906,0.006431110203266144
1543934535.1097162,10967,0.006163900718092918
1543934551.5049026,11533,0.005617428570985794
1543934564.2041783,11970,0.005391519051045179
1543934590.544429,12878,0.004204597324132919
1543934595.1110544,13035,0.004686598666012287
1543934631.4895546,14295,0.003977643325924873
1543934642.2854812,14669,0.003573519876226783
1543934645.4894207,14780,0.0031456570141017437
1543934665.479346,15474,0.0034320761915296316
1543934684.0363445,16117,0.0030198218300938606
1543934705.4214776,16858,0.0024599418975412846
1543934718.687126,17318,0.002785520628094673
1543934725.205503,17544,0.002898384351283312
1543934782.6852307,19532,0.005665915086865425
1543934785.802267,19641,0.006043344270437956
1543934788.4351897,19732,0.0033403709530830383
1543934797.9472044,20063,0.006311447825282812
1543934811.6117573,20540,0.005164371803402901
1543934812.7315059,20579,0.003337298287078738
1543934818.6005533,20783,0.0068641346879303455
1543934820.7049618,20856,0.006934621836990118
1543934827.1966858,21081,0.005594081245362759
1543934829.0399342,21145,0.0028736216481775045
1543934834.0944638,21320,0.0036730733700096607
1543934863.2713292,22331,0.0035162782296538353
1543934864.0806477,22359,0.00327170523814857
1543934890.8856754,23287,0.004373985342681408
1543934893.0508432,23362,0.004532800056040287
1543934894.9481802,23428,0.0050111752934753895
1543934901.9587057,23671,0.007976025342941284
1543934902.8427918,23702,0.007424736395478249
